,1-PGA-1-1
0.000000000000000000e+00,2.213195892409743237e+00
1.000000000000000000e+00,2.760305529969262484e+00
2.000000000000000000e+00,8.668002572384370552e+00
3.000000000000000000e+00,2.134629322426214060e+00
4.000000000000000000e+00,9.193722182103140073e-01
5.000000000000000000e+00,1.794395066309498077e+00
6.000000000000000000e+00,1.618750504203161578e+00
7.000000000000000000e+00,1.237168553523122716e+00
8.000000000000000000e+00,1.238617608119856772e+00
9.000000000000000000e+00,2.479298391662379419e+00
1.000000000000000000e+01,3.071729711467526158e+00
1.100000000000000000e+01,6.461866421295180629e+00
1.200000000000000000e+01,1.523557113415845654e+00
1.300000000000000000e+01,1.240277742123754079e+00
1.400000000000000000e+01,1.403822295902472650e+00
1.500000000000000000e+01,4.413838472620117970e-01
1.600000000000000000e+01,1.788143293411965651e+00
1.700000000000000000e+01,1.465548826871635901e+00
1.800000000000000000e+01,3.862712558680085007e+00
1.900000000000000000e+01,1.171797406280146614e+00
2.000000000000000000e+01,2.195945516163729128e+00
2.100000000000000000e+01,1.525971870664383667e+00
2.200000000000000000e+01,2.371254580461277239e+00
2.300000000000000000e+01,6.949279573547353372e-01
2.400000000000000000e+01,4.419382543319121837e+00
2.500000000000000000e+01,2.087445125613172525e+00
2.600000000000000000e+01,4.421842509161052703e+00
2.700000000000000000e+01,2.988908850298019448e+00
2.800000000000000000e+01,3.717821706170841622e+00
2.900000000000000000e+01,1.493181962826335196e+00
3.000000000000000000e+01,5.323891285732030632e+00
3.100000000000000000e+01,2.498926183909615961e+00
3.200000000000000000e+01,1.584673020784270303e+00
3.300000000000000000e+01,2.554128223923271435e+00
3.400000000000000000e+01,1.563062809291597910e+00
3.500000000000000000e+01,3.951890220603185622e+00
3.600000000000000000e+01,2.270792663971285208e+00
3.700000000000000000e+01,1.442569353175666258e+00
3.800000000000000000e+01,2.712806685522206607e+00
3.900000000000000000e+01,2.303432520772875858e+00
4.000000000000000000e+01,1.170567187933008180e+00
4.100000000000000000e+01,1.355017956858618478e+00
4.200000000000000000e+01,3.629649905099029628e+00
4.300000000000000000e+01,1.703226729942895812e+00
4.400000000000000000e+01,2.850708388617186451e+00
4.500000000000000000e+01,2.174545762803298476e+00
4.600000000000000000e+01,2.676211727018758868e+00
4.700000000000000000e+01,1.563880480518571092e+00
4.800000000000000000e+01,4.682684561682628477e+00
4.900000000000000000e+01,1.209903455071645872e+00
5.000000000000000000e+01,3.277117686710314004e+00
5.100000000000000000e+01,1.760583394212816177e+00
5.200000000000000000e+01,3.474555748468509897e+00
5.300000000000000000e+01,1.826406261661235320e+00
5.400000000000000000e+01,1.111414322704674662e+00
5.500000000000000000e+01,3.303839772098152938e+00
5.600000000000000000e+01,2.471147451376133564e+00
5.700000000000000000e+01,9.814793399737313795e-01
5.800000000000000000e+01,3.305430013225823416e+00
5.900000000000000000e+01,2.271976505895543674e+00
6.000000000000000000e+01,9.649539929816465245e-01
6.100000000000000000e+01,8.285929017963435950e-01
6.200000000000000000e+01,1.823177027826869079e+00
6.300000000000000000e+01,2.109823808446132265e+00
6.400000000000000000e+01,4.954905219112107240e+00
6.500000000000000000e+01,1.331579922975168362e+00
6.600000000000000000e+01,9.388296076706308391e-01
6.700000000000000000e+01,2.438298337573835628e+00
6.800000000000000000e+01,5.104254643786142687e+00
6.900000000000000000e+01,3.505193349913477974e+00
7.000000000000000000e+01,6.909146273993238552e-01
7.100000000000000000e+01,2.621524810875740741e+00
7.200000000000000000e+01,3.304763902748971915e+00
7.300000000000000000e+01,3.205906790435928411e+00
7.400000000000000000e+01,8.833239106110255534e-01
7.500000000000000000e+01,2.617331027357381767e+00
7.600000000000000000e+01,6.873286921664198967e-01
7.700000000000000000e+01,2.294136155284093093e+00
7.800000000000000000e+01,1.723842673699567785e+00
7.900000000000000000e+01,1.142891883726090629e+00
8.000000000000000000e+01,3.607559972599920339e+00
8.100000000000000000e+01,6.452345018875573768e-01
8.200000000000000000e+01,2.644077328496275747e+00
8.300000000000000000e+01,1.726321878641624563e+00
8.400000000000000000e+01,3.021987761082122859e+00
8.500000000000000000e+01,1.492865014826777248e+00
8.600000000000000000e+01,1.121212417417322138e+00
8.700000000000000000e+01,3.773230187837213645e+00
8.800000000000000000e+01,1.540474739158384621e+00
8.900000000000000000e+01,3.453595538778245100e+00
9.000000000000000000e+01,2.633935890915735989e+00
9.100000000000000000e+01,1.526193472059118372e+00
9.200000000000000000e+01,1.838153619141124073e+00
9.300000000000000000e+01,4.501919325664820448e+00
9.400000000000000000e+01,5.757304406862070678e+00
9.500000000000000000e+01,2.437320366194840382e+00
9.600000000000000000e+01,3.611701798544872943e+00
9.700000000000000000e+01,2.856047079182320925e+00
9.800000000000000000e+01,1.629015128484933683e+00
9.900000000000000000e+01,1.531932870277578074e+00
