,1-PGA-1-1
0.000000000000000000e+00,2.394424927631261468e+00
1.000000000000000000e+00,3.447128619063080102e+00
2.000000000000000000e+00,8.116963978870034069e+00
3.000000000000000000e+00,2.567158372966412028e+00
4.000000000000000000e+00,1.973718328566482549e+00
5.000000000000000000e+00,2.194068308567009851e+00
6.000000000000000000e+00,2.327814014798437636e+00
7.000000000000000000e+00,1.251204773603816767e+00
8.000000000000000000e+00,1.787821298744036280e+00
9.000000000000000000e+00,2.917803882386168279e+00
1.000000000000000000e+01,5.480527203510301426e+00
1.100000000000000000e+01,6.125713394160364977e+00
1.200000000000000000e+01,1.692292217806947718e+00
1.300000000000000000e+01,2.080479725418928894e+00
1.400000000000000000e+01,3.247048641465307028e+00
1.500000000000000000e+01,8.441335567088696923e-01
1.600000000000000000e+01,2.609380881598411417e+00
1.700000000000000000e+01,2.039246111590852450e+00
1.800000000000000000e+01,5.119314455018233900e+00
1.900000000000000000e+01,1.839573476347396763e+00
2.000000000000000000e+01,3.256525360902059685e+00
2.100000000000000000e+01,2.483734811636755246e+00
2.200000000000000000e+01,3.641596216397538832e+00
2.300000000000000000e+01,1.134113067489564308e+00
2.400000000000000000e+01,7.296307344574271880e+00
2.500000000000000000e+01,2.097321834191471890e+00
2.600000000000000000e+01,3.712287688547369235e+00
2.700000000000000000e+01,2.985336993220663260e+00
2.800000000000000000e+01,3.385531807177929675e+00
2.900000000000000000e+01,1.734743047944250938e+00
3.000000000000000000e+01,5.164186600120059367e+00
3.100000000000000000e+01,4.004334808597569406e+00
3.200000000000000000e+01,1.771569119338756382e+00
3.300000000000000000e+01,2.863220775799331097e+00
3.400000000000000000e+01,2.341626367254948882e+00
3.500000000000000000e+01,5.278367621239256735e+00
3.600000000000000000e+01,4.073001550094799583e+00
3.700000000000000000e+01,1.563333490044436003e+00
3.800000000000000000e+01,2.803053703871724256e+00
3.900000000000000000e+01,4.041754030231789585e+00
4.000000000000000000e+01,1.906832587237030419e+00
4.100000000000000000e+01,2.892013521909013285e+00
4.200000000000000000e+01,2.795790317610550968e+00
4.300000000000000000e+01,2.557159458083463122e+00
4.400000000000000000e+01,2.564041901206902896e+00
4.500000000000000000e+01,3.314637139571242397e+00
4.600000000000000000e+01,3.103173815985666106e+00
4.700000000000000000e+01,1.981024238180965957e+00
4.800000000000000000e+01,5.506607434675180990e+00
4.900000000000000000e+01,2.970518859801089206e+00
5.000000000000000000e+01,3.914593087737442190e+00
5.100000000000000000e+01,1.420363345443816927e+00
5.200000000000000000e+01,5.429287114698374772e+00
5.300000000000000000e+01,2.030506366375187444e+00
5.400000000000000000e+01,1.977299279554626921e+00
5.500000000000000000e+01,5.863965730188392733e+00
5.600000000000000000e+01,3.627285297829426547e+00
5.700000000000000000e+01,1.551431057005556058e+00
5.800000000000000000e+01,4.445281950475053812e+00
5.900000000000000000e+01,3.582446249641516811e+00
6.000000000000000000e+01,1.901284251774326028e+00
6.100000000000000000e+01,1.836543695035714352e+00
6.200000000000000000e+01,2.880818448153618316e+00
6.300000000000000000e+01,2.459953438659747693e+00
6.400000000000000000e+01,5.333211432803160790e+00
6.500000000000000000e+01,2.063037103582439968e+00
6.600000000000000000e+01,1.647789981457860264e+00
6.700000000000000000e+01,3.048103875695410636e+00
6.800000000000000000e+01,6.388094649648760281e+00
6.900000000000000000e+01,3.113591228759027718e+00
7.000000000000000000e+01,1.467016050286139128e+00
7.100000000000000000e+01,2.897559636668857852e+00
7.200000000000000000e+01,8.214495904749488986e+00
7.300000000000000000e+01,4.532515739904775742e+00
7.400000000000000000e+01,1.532621190530230049e+00
7.500000000000000000e+01,4.426943001355378549e+00
7.600000000000000000e+01,1.122319870810881470e+00
7.700000000000000000e+01,4.043801630914368062e+00
7.800000000000000000e+01,2.481354908298420980e+00
7.900000000000000000e+01,1.358247337727304327e+00
8.000000000000000000e+01,3.660746263840074288e+00
8.100000000000000000e+01,1.540243825716945736e+00
8.200000000000000000e+01,2.572457670553188080e+00
8.300000000000000000e+01,3.119744331934730663e+00
8.400000000000000000e+01,4.650766388026626785e+00
8.500000000000000000e+01,2.674969443299457073e+00
8.600000000000000000e+01,1.668288571583231183e+00
8.700000000000000000e+01,4.586583819490750891e+00
8.800000000000000000e+01,2.257356235299873060e+00
8.900000000000000000e+01,3.973035416892613636e+00
9.000000000000000000e+01,3.037362814015353241e+00
9.100000000000000000e+01,1.709815958057723462e+00
9.200000000000000000e+01,2.213888058126790348e+00
9.300000000000000000e+01,7.979531182741605555e+00
9.400000000000000000e+01,5.566492809729045810e+00
9.500000000000000000e+01,3.759561569661155733e+00
9.600000000000000000e+01,6.348531487081603863e+00
9.700000000000000000e+01,4.925237699563288274e+00
9.800000000000000000e+01,1.849465267081745301e+00
9.900000000000000000e+01,2.294934199644026229e+00
